user_id,book_id,ratings
81560,0552142352,8
81560,0552525863,7
81560,0552525952,8
81560,0552526495,8
81560,0553263285,8
81560,0553269828,7
81560,0553285246,7
81560,0553293354,9
81560,0553293362,9
81560,0553293370,8
81560,0553293389,8
81560,0553505815,7
81560,0553563734,8
81560,0553565699,7
81560,0553568949,4
81560,0553568957,3
81560,055357339X,8
81560,0553573411,8
81560,0553575635,8
81560,0553575643,8
81560,0553575651,8
81560,0553582445,8
81560,0575050039,8
81560,0575050047,7
81560,0575052481,8
81560,0575053208,9
81560,057505526X,8
81560,0575057173,7
81560,0575069031,8
81560,0575072741,7
81560,0575603224,9
81560,0586202064,9
81560,0590112899,8
81560,0590660543,8
81560,0618002227,10
81560,0618346279,9
81560,0670030643,9
81560,0670031909,9
81560,0670032891,9
81560,0670912263,8
81560,0671253255,9
81560,067131839X,6
81560,0671578510,7
81560,0671742515,7
81560,0671746723,9
81560,0706415078,6
81560,0708882102,9
81560,0708882544,8
81560,0712607358,6
81560,0743423763,7
81560,0743435710,7
81560,0743471520,7
81560,0743474430,8
81560,0743488377,7
81560,074930006X,8
81560,0751501999,6
81560,0756401356,7
81560,0765340747,6
81560,0765344300,7
81560,0786911808,8
81560,0786914041,8
81560,0786915889,10
81560,0786916044,8
81560,0786916052,7
81560,0786916060,9
81560,0786916079,8
81560,0786916087,8
81560,0786916613,6
81560,0786918071,6
81560,0786918780,7
81560,0786918985,7
81560,0786929804,7
81560,0802312861,7
81560,0806512539,7
81560,0812505182,7
81560,0812511816,8
81560,0812513711,9
81560,0812513738,8
81560,0812513754,7
81560,0812516257,8
81560,0812517725,9
81560,0812519671,6
81560,0812533054,7
81560,0812534042,8
81560,0812534050,6
81560,0812538951,7
81560,0812548051,9
81560,0812548094,7
81560,0812548248,8
81560,0812550285,6
81560,0812550293,6
81560,0812550307,8
81560,0812551478,6
81560,0812551486,8
81560,0812551494,7
81560,0812558170,7
81560,0812564936,7
81560,0812564944,7
81560,0812571304,7
81560,0812571339,5
81560,0812575407,7
81560,081257558X,5
81560,081257639X,8
81560,0861402448,7
81560,0861402677,6
81560,0861402944,9
81560,0861403967,6
81560,0879978201,8
81560,0880385359,9
81560,088038672X,9
81560,088038901X,9
81560,0886773849,9
81560,0886774802,10
81560,0886775035,8
81560,0886775205,8
81560,0886775213,10
81560,0886775493,7
81560,0886776589,7
81560,0886777593,7
81560,0886777631,8
81560,0886777844,7
81560,0886778441,6
81560,0886778603,7
81560,1562611933,9
81560,1562615351,9
81560,1568655010,9
81560,1588275876,10
81560,1841490776,9
81560,1841491217,10
81560,1857984986,8
81560,1857984994,9
81560,1857985915,9
81560,1857989805,9
81561,0908676711,6
81564,0385503954,9
81564,0385721250,8
81564,0393322858,9
81564,0425152251,3
81564,0609608711,5
81564,0679462988,7
81564,1582431604,10
81565,0446676640,10
81566,0552999067,5
81570,0151002517,8
81573,0312956754,6
81573,0425071200,9
81573,0553211374,9
81573,1573225312,7
81576,0452282152,8
81578,0060177209,5
81578,0345384350,8
81578,0385490992,8
81578,0425158616,5
81578,0440211727,10
81578,0440214041,10
81580,0006280625,9
81580,0060911700,8
81580,0140081135,7
81580,0140109072,7
81580,0394731662,7
81580,039592720X,9
81580,0399148523,8
81580,0449003981,7
81580,0465031722,7
81580,0553374664,7
81580,0809001586,7
81580,0824507002,10
81580,0894802038,7
81581,0440415632,8
81582,006108445,7
81582,0843942428,10
81583,0670894184,6
81586,0060142278,10
81586,0060156414,10
81586,0397010230,10
81586,0397011334,10
81587,0385491042,8
81588,0759688354,5
81589,038549842X,8
81592,0140179836,8
81596,0553213423,6
81597,0060191821,7
81597,0061006696,6
81597,0316666343,8
81597,0345337662,8
81597,0373832826,7
81597,0380710218,8
81597,0380718340,8
81597,0385421982,7
81597,039913039X,9
81597,0399138749,9
81597,0399140093,8
81597,0399141383,8
81597,0425121631,8
81597,0425126064,8
81597,0425132048,8
81597,0425137562,8
81597,0425141233,8
81597,0425146413,8
81597,0425147622,8
81597,0425154092,8
81597,0425163407,8
81597,0425168298,8
81597,0425169863,8
81597,0440110653,8
81597,0446353930,7
81597,0446353957,7
81597,0446361739,7
81597,0446364266,7
81597,0446519804,8
81597,0446527033,7
81597,0446601853,7
81597,0446603082,7
81597,0446604232,7
81597,0446605581,7
81597,0446605670,7
81597,0446607193,7
81597,0451125509,6
81597,0451148029,10
81597,0451158741,1
81597,0451402308,9
81597,0553110942,8
81597,0553290851,7
81597,0553292722,8
81597,055329783X,7
81597,0553800973,5
81597,0671004573,7
81597,0671014919,8
81597,0671025589,8
81597,0671528203,8
81597,0671673688,8
81597,0671701231,7
81597,0671741187,9
81597,0671741195,8
81597,0671741209,8
81597,0671758896,10
81597,0671867083,8
81597,0671867156,8
81597,0671867172,8
81597,067976402X,9
81597,0679781587,9
81597,0684193957,8
81597,0684803968,8
81597,0684810387,8
81597,0684810395,8
81597,0684815451,8
81597,0684832291,7
81597,0684835959,9
81597,0684835975,8
81597,0684872153,10
81597,0688088686,9
81597,0688126731,10
81597,0743206045,7
81597,0743212002,8
81597,0812534417,5
81597,1551664275,7
81598,0439101379,8
81600,0312850107,7
81609,0060566760,10
81609,0143035002,10
81609,0312915799,10
81609,0312978871,10
81609,031298524X,10
81609,0345403010,7
81609,034541778X,8
81609,0375502114,8
81609,0375725601,6
81609,0440419468,10
81609,0446615145,10
81609,0451213599,10
81609,0517082454,10
81609,0517093510,8
81609,0679750789,10
81609,0765340143,10
81609,0786006609,10
81609,1551667401,5
81609,1561483397,8
81610,0345350499,9
81611,0064431622,7
81611,0140469621,10
81611,0310213452,10
81611,0310239826,10
81611,0394856392,7
81611,039487336X,7
81611,0395708958,10
81611,0590431188,8
81611,0788020064,10
81611,0800783360,10
81611,0802487475,10
81611,0841620318,10
81611,0844213926,10
81611,0849951305,10
81611,0849952972,10
81611,0874774667,10
81611,0878331603,10
81611,0881147516,7
81611,0887299253,10
81611,1557489378,8
81611,1560985364,10
81611,1565077636,10
81611,1566912377,10
81611,1572930020,10
81611,1577486498,10
81611,271182781X,10
81611,2711837378,10
81612,0743224574,10
81614,0595235395,8
81614,0595261124,9
81615,0849955041,8
81617,0140119906,9
81619,0446341916,7
81619,0671004549,7
81619,0874779952,7
81628,0866255125,7
81632,961983868,8
81633,0679410325,8
81634,0446518042,8
81637,0140008535,7
81637,1551664917,5
81639,0971880107,8
81646,0345370775,8
81651,342310290X,7
81651,3596203228,8
81653,0395705614,8
81654,0399145079,5
81655,0836218310,7
81659,0061007161,7
81661,0060952423,5
81661,0375725784,9
81661,0394805720,7
81661,0590441108,10
81661,0590494511,8
81661,1558743669,10
81669,0393312836,10
81671,0375504141,6
81672,0060198346,4
81672,0312169817,9
81672,0316690619,8
81672,0385178816,5
81672,038519109X,5
81672,0440093236,5
81672,0446519804,5
81672,0525945210,10
81672,0670703710,3
81672,0671641840,5
81672,0671685112,9
81672,0684831708,10
81672,0688084923,9
81672,0739400614,10
81672,0739404466,9
81672,0739421476,6
81672,0937858137,5
81672,1556112068,9
81672,1575662213,10
81674,0446610038,5
81674,15732220003,7
81675,0425170349,8
81677,0099485311,7
81679,3257232551,9
81681,2.02.023930.2,7
81682,0060008032,9
81682,0067725112,10
81682,0140169598,5
81682,014028009X,10
81682,0312252250,5
81682,0312983271,5
81682,031298328X,6
81682,0312983301,7
81682,0312991460,10
81682,0316339113,5
81682,0345348109,9
81682,0373250118,8
81682,0373250126,7
81682,0374117349,5
81682,0375703055,5
81682,0375703063,5
81682,0375726403,9
81682,0380820293,7
81682,0380976188,8
81682,0385265484,5
81682,0385335881,8
81682,0425123456,8
81682,0440211263,9
81682,0446605239,5
81682,0449219461,7
81682,0449221490,7
81682,0449221504,7
81682,0452277337,5
81682,0525946829,10
81682,0553279912,7
81682,067186923X,7
81682,068480378X,7
81682,0684803798,7
81682,0684850613,7
81682,0767905202,9
81682,0767914767,10
81682,0809229897,5
81682,155874262X,5
81682,1577193563,9
81685,0590847732,8
81685,1551664852,8
81688,8422665840,8
81689,842264892X,8
81689,8423911411,7
81689,8423920011,7
81689,8424130111,5
81689,8439709498,8
81689,8447333795,6
81689,8466310681,7
81696,3746620112,8
81697,349223049,4
81697,3498029711,7
81699,0399141901,5
81699,0446675059,7
81700,8804406941,6
81702,0425180964,6
81702,0553580035,8
81703,2290311782,7
81705,0020518609,9
81705,3150285755,6
81705,3257062354,2
81705,349912176X,6
81705,3763246150,6
81706,3257232608,7
81709,0771008686,8
81709,0771060548,10
81710,0060175400,10
81714,0099277131,10
81715,0140367152,7
81718,0002241871,7
81718,0451185463,5
81718,0732910854,8
81718,0752842102,8
81721,8670710110,5
81723,861104648X,5
81723,953966599X,4
81723,9539760925,7
81725,21041972001,8
81727,0805047379,6
81729,0310236533,8
81729,0785268898,10
81729,0786803290,7
81729,080075302X,6
81731,0316142417,5
81731,0439050006,10
81731,0439080959,5
81731,0439206677,5
81731,0590386549,5
81731,0590386565,5
81731,059048575X,4
81731,0679873597,5
81731,0806946466,10
81731,0890819025,8
81731,0969432402,10
81734,0451177096,9
81735,0671027360,8
81737,0671042564,10
81739,1559706376,9
81741,0440241413,7
81753,0394743148,9
81753,0679731148,8
81754,3442760291,6
81754,3453137159,9
81758,0452281679,5
81759,0937611352,5
81760,0553213458,8
81761,0618240101,10
81763,0312300883,8
81763,044653174X,5
81763,0451188020,7
81763,0743244184,6
81764,3630620388,6
81766,0786902604,7
81769,0060930535,7
81769,0201517892,7
81771,0060914653,6
81771,0060932759,6
81771,0070212570,8
81771,0156027321,10
81771,0312195516,10
81771,0312305060,8
81771,0316748641,8
81771,0345465083,10
81771,0375705198,6
81771,0375758453,8
81771,0385419287,6
81771,0394415582,4
81771,044022330X,7
81771,0440504708,7
81771,0440843928,10
81771,044920846X,7
81771,0452269571,4
81771,0486264564,10
81771,0553055011,10
81771,055305502X,10
81771,0553055046,10
81771,0553055062,10
81771,0553211781,8
81771,0553579045,6
81771,0671026372,8
81771,0671465341,10
81771,0671872001,5
81771,0679722556,10
81771,0684814994,7
81771,0684837986,5
81771,0684872153,8
81771,0743418174,7
81771,0812925300,8
81771,0866118683,6
81771,0894805770,8
81771,089480829X,8
81771,0965164799,8
81771,096549653X,4
81771,0965664791,7
81771,1555612563,9
81771,7009700205,6
81772,0671868713,8
81781,0140433880,3
81781,0349113602,9
81781,0732276179,8
81784,0312975910,5
81786,0060502258,9
81786,0446600474,6
81786,0679433090,9
81786,0739420704,7
81788,0446350109,7
81793,0060919655,9
81793,01402.8009X,8
81793,0316545856,8
81795,1558514716,7
81795,1565924924,9
81797,8420646458,7
81797,8420646717,9
81797,8470395289,7
81797,M79702002,8
81801,0312421273,9
81804,8488432372,3
81807,3293001467,10
81807,3446153950,5
81807,3502188459,9
81807,3729602233,10
81815,0385333463,7
81820,8449502918,10
81820,848130073X,8
81821,0553566032,10
81828,0743463315,7
81828,0811213129,9
81835,0689710879,9
81836,0451160959,10
81838,8886043988,8
81841,0618246940,8
81844,006103004X,5
81845,0099469626,8
81845,0099935708,10
81845,0140110321,6
81845,0142000892,8
81845,0192750356,9
81845,024114177X,10
81845,0312274920,7
81845,0316168815,10
81845,0571193366,8
81845,0670856975,8
81845,0886777143,7
81848,0140257934,7
81848,015602943X,8
81848,0316666009,7
81848,0316693200,7
81848,0316693235,8
81848,0345339681,9
81848,0345339703,9
81848,0375760911,7
81848,0385336810,8
81848,038542471X,8
81848,0385470819,8
81848,0385509456,7
81848,0399146008,5
81848,0399148450,7
81848,0399149155,7
81848,039915079X,7
81848,0399150897,7
81848,0425163407,7
81848,0425170349,8
81848,0425172546,7
81848,0425180964,8
81848,0440220602,7
81848,0440222656,6
81848,0446515078,7
81848,0446531332,8
81848,0446600474,3
81848,0446677922,6
81848,0451155068,7
81848,0451167538,8
81848,0451170113,7
81848,0451627911,8
81848,0452284902,6
81848,0525946284,8
81848,0553281798,7
81848,0553574116,7
81848,0553801376,5
81848,055380247X,6
81848,0670326372,6
81848,0671001701,9
81848,0739420909,6
81848,0743446291,8
81848,0767905180,8
81848,0767905202,5
81848,0804119600,8
81848,0805019375,7
81848,0812016793,8
81848,0812971043,7
81848,0842329129,7
81848,0933149166,8
81848,1400042070,8
81848,1593080190,7
81848,1593080247,8
81848,1593080743,9
81852,0771090129,6
81853,9724408647,10
81854,037325055X,3
81854,044651652X,8
81854,0446604801,9
81854,0446612545,8
81854,0590464256,7
81855,000649840X,8
81855,0061093327,6
81855,0094717907,5
81855,0140270078,7
81855,0140621970,8
81855,0192836455,2
81855,033026012X,7
81855,0330344579,8
81855,0349101787,7
81855,0552147680,8
81855,0552999458,8
81855,0590660543,10
81855,0670810223,6
81855,0671027360,8
81855,0752208195,5
81855,0752809431,7
81855,0753804689,7
81855,085115607X,8
81855,0851157394,7
81855,0971880107,3
81855,1852831359,5
81855,1860461670,8
81855,1860465048,5
81855,1860920020,7
81855,1890093033,7
81861,0590852965,10
81862,0091864119,7
81862,009187629X,5
81862,185958490X,6
81862,1899171460,6
81863,0553275704,6
81865,0064404773,7
81865,0553569155,6
81865,059035342X,8
81865,0670887285,8
81865,0743419219,7
81865,0805063889,9
81865,1550548913,7
81865,1573229571,7
81866,0525468633,7
81866,0679775501,7
81870,0553209671,9
81873,0689866917,8
81875,3596505410,6
81877,0553246143,8
81879,0671502549,8
81883,0399142649,5
81883,0425150143,4
81883,0821743597,8
81889,1570621608,9
81893,0812571983,5
81899,059035342X,8
81901,0060652810,7
81901,0385721838,8
81901,0446603716,4
81901,0451192125,5
81901,0618082387,5
81901,0671042556,8
81901,0878391169,7
81906,0345387651,7
81908,7541520713/Q.,8
81909,0451627237,9
81909,0451628470,7
81909,1559029838,7
81910,0140299904,3
81913,0451197011,8
81921,8423307247,8
81921,8439702531,4
81921,8440637128,7
81921,8466301186,6
81921,8481093513,7
81921,8495971011,8
81924,0140067477,10
81924,0345460138,8
81924,0380715899,10
81924,1592400876,8
81927,0345339738,10
81927,0345354613,10
81927,0440211727,9
81927,0451167805,7
81927,067168390X,10
81927,0671891677,8
81933,014025448X,8
81933,0140254544,8
81933,067122168X,8
81933,0688160344,8
81934,1588204030,7
81938,0743206045,8
81945,9030356162,6
81950,000613551X,8
81950,000616532X,9
81950,0006178006,9
81950,0006552250,6
81950,0007120664,6
81950,0007137427,8
81950,0099414821,8
81950,0099426196,6
81950,0099450054,8
81950,0099888408,7
81950,0140007148,8
81950,0140012486,8
81950,0140051619,9
81950,0140070605,7
81950,0140087885,9
81950,0140280391,7
81950,0140293442,7
81950,0140620338,8
81950,014504894,7
81950,024112543X,9
81950,0330105701,7
81950,0340040181,9
81950,0340707909,8
81950,0340748583,9
81950,0394717740,7
81950,0425094537,7
81950,0425111962,5
81950,0425162443,8
81950,0449205401,8
81950,044922046X,8
81950,0451167872,5
81950,0486282015,9
81950,0552124753,8
81950,0552131075,7
81950,0553347233,8
81950,055357258X,7
81950,0586065032,8
81950,0671452177,7
81950,0671510053,9
81950,0743442245,8
81950,0749319305,7
81950,0752810804,7
81950,0752816306,7
81950,0761510575,3
81950,0783815085,8
81950,0971880107,6
81950,1551925702,9
81950,3502507856,8
81953,0060512806,8
81955,0375726403,8
81956,031242227X,5
81960,0349108854,7
81961,0679748083,10
81969,0812500172,8
81970,346202261X,7
81971,0241139309,7
81971,0330335278,7
81976,3426617048,7
81977,0060084456,6
81977,0060086270,6
81977,0060392452,6
81977,006097673X,8
81977,0060977493,10
81977,0064407667,7
81977,0312890044,7
81977,0316666343,7
81977,0345340892,5
81977,0345350499,8
81977,0345395379,10
81977,0345416880,6
81977,0374525641,7
81977,0375507787,6
81977,0375758992,8
81977,0380977788,9
81977,0385504209,9
81977,0393035468,9
81977,0394415256,8
81977,0440407028,10
81977,0441785654,3
81977,0446673382,4
81977,0449912558,8
81977,0452260116,10
81977,0452264014,9
81977,0452266564,8
81977,0553258524,9
81977,0553373803,10
81977,0553379615,7
81977,0553577123,8
81977,067121148X,9
81977,0673521214,7
81977,0679778438,9
81977,0679879250,10
81977,0681403225,10
81977,068484477X,8
81977,0684852047,6
81977,0765300346,7
81977,0765342294,9
81977,0786880007,7
81977,0804108749,6
81977,0811212718,9
81977,0811801802,9
81977,0811807282,7
81977,0811821706,8
81977,0812523040,7
81977,0812550757,8
81977,0890877033,8
81977,0894806165,10
81977,0896582051,7
81977,0945027028,5
81977,1573229075,7
81977,1892723018,7
81977,B000002MWJ,10
81980,0440802458,4
81980,068983585X,7
81982,0345339681,8
81982,0345339703,8
81982,0486400565,8
81982,3453034503,7
81982,3453098730,6
81982,349961619X,6
81988,344224512,5
81992,0345408918,6
82001,0064440214,6
82001,0140041141,6
82001,0226143929,5
82001,044021145X,6
82001,0449211126,8
82001,0449229637,3
82001,0553076256,5
82001,0553137069,8
82001,0671531409,7
82001,0805011668,6
82001,0871206404,4
82001,0877733750,4
82002,0446360325,10
82003,0312963009,8
82009,3257225326,10
82009,3548600654,4
82023,8804448709,4
82032,8826703132,10
82038,8508006608,9
82043,0330360000,6
82046,0385335830,8
82051,1884886108,10
82053,0446530077,8
82053,0671004530,9
82053,0671758896,8
82057,3150099420,9
82059,884521723X,5
82060,0743417682,6
82065,2290303828,6
82068,8422669781,4
82068,8472239551,6
82068,8478884297,2
82074,0099992000,9
82075,3579012770,7
82075,3630619339,7
82080,0140189378,8
82080,0142001848,8
82080,0312422164,3
82080,0316499552,9
82080,0385315147,9
82080,0395926866,8
82080,0440238137,10
82080,0446691704,5
82080,0803267304,5
82080,1900850656,8
82082,0020421907,8
82082,0091816971,6
82082,0091828716,6
82082,0140033181,4
82082,0140367438,8
82082,0330271830,9
82082,0330321145,7
82082,0575600322,6
82082,0887307876,8
82082,174051324,7
82082,1865080217,5
82086,0879235241,8
82091,9510262536,7
82091,951311886X,8
82092,8497351177,5
82094,0440127793,9
82097,0374179921,5
82101,0451202341,5
82102,0345353889,10
82102,0451166892,10
82102,0590489402,10
82102,0679729461,10
82102,0836221192,5
82110,0743411323,9
82111,0425137562,5
82111,0553573969,5
82114,0440234743,9
82115,9722105329,10
82116,0385255594,6
82116,0440220602,6
82118,2213009449,9
82120,3442453968,6
82122,0767902521,8
82123,0020223722,10
82123,0030000726,10
82123,0064470067,7
82123,0155318624,4
82123,0156628708,6
82123,0440514428,8
82123,0446671517,8
82123,0451159551,7
82123,0553225367,10
82123,0671777009,7
82123,0679770798,9
82123,0873513754,10
82123,0964487675,10
82123,1859672388,9
82128,2253067024,5
82130,8420466034,8
82131,0552145866,9
82131,074932130X,6
82131,1842230417,9
82133,0451124995,7
82134,0099438488,7
82134,0330415530,7
82140,037325055X,1
82144,0380727404,8
82144,0380727463,6
82144,0553213024,9
82144,0688168167,6
82144,0872205959,8
82144,0965086927,5
82145,0446364789,9
82145,0881501328,5
82145,0881501964,7
82146,0300093055,7
82146,0312966970,8
82146,0345340884,8
82146,0451184963,7
82147,3404131215,10
82147,3453152042,5
82147,3453176685,9
82147,3453215087,8
82154,0684834731,8
82156,0061094226,7
82156,0385472951,8
82156,0425153975,8
82156,0446610399,9
82156,0842329129,8
82156,1568654375,5
82157,0671461494,9
82164,0061009059,5
82164,0312167628,5
82164,0375707972,5
82164,0380490986,8
82164,0440212561,9
82164,0440241537,7
82164,0446605239,7
82164,0446613436,8
82164,0451157486,9
82164,0451191153,5
82164,0451201515,5
82164,0523405014,7
82164,0761508341,5
82164,080411935X,6
82164,1552780805,8
82164,1570717257,6
82167,0713100788,9
82171,2020564777,9
82171,2070334465,8
82171,2070380432,6
82171,2070416917,7
82171,2080707876,5
82171,2213615454,9
82171,2253044903,9
82171,2253149101,9
82171,2253150711,6
82171,2253154830,8
82171,2266023039,9
82171,2266117971,7
82171,226612515X,8
82171,2742708448,8
82171,2804014509,7
82174,0451410114,7
82174,067101417X,6
82174,0804119708,5
82174,0821772252,6
82175,2070394433,10
82180,0312420323,8
82182,3423122145,8
82182,342320009X,6
82182,3442423104,8
82182,3442720486,6
82186,3518030219,8
82188,0060193611,5
82188,0553250531,3
82188,0553278398,9
82188,0679420088,8
82189,0887393764,9
82191,0312866275,5
82191,0553099590,9
82192,0061000043,10
82192,0330347357,8
82192,0345390059,9
82192,038076296X,3
82192,0394758331,6
82192,0425192725,6
82192,0452284449,9
82194,0425147622,6
82199,0446532452,9
82200,0374121230,7
82208,0671742965,7
82220,0553272535,5
82227,0061031151,9
82227,0099269325,8
82227,3442445817,10
82227,3442446791,10
82227,3442541352,10
82227,345306139X,7
82227,3492045170,8
82227,9510218898,8
82229,0517598493,8
82230,1851521445,8
82231,031226867X,7
82232,8475844650,8
82236,0141305800,8
82237,0380731754,8
82244,0446530522,9
82247,0345337662,10
82247,0345379365,9
82247,0380711966,7
82247,0425107469,10
82253,0440215625,2
82254,1591134552,8
82261,0590134191,7
82266,9024536987,7
82271,1857237218,7
82280,0002555298,6
82280,0733311040,8
82282,0380718340,10
82292,0787949345,10
82296,031206571X,10
82298,0449216861,7
82299,3440059316,8
82305,01420.03727,7
82308,0345439104,6
82308,0395957990,6
82317,0140252088,7
82317,0446601241,9
82317,0454000499,6
82317,351818802X,10
82326,3379015180,10
82330,0743436830,8
82330,0758203004,10
82335,0312104758,6
82337,3426600218,9
82338,3929017563,8
82338,3929017717,7
82338,3932069609,8
82341,3570002802,8
82343,0397300727,8
82344,0140621520,8
82344,0590213113,7
82346,0375412824,9
82350,3442233402,4
82353,3789118516,10
82356,0062502182,10
82359,0375400117,5
82360,3442067855,5
82362,8872263530,6
82371,0345378482,9
82376,903511406,7
82381,0385490992,8
82381,0525945679,3
82381,060980877X,1
82381,0688046606,6
82391,042516098X,8
82391,0440986524,9
82391,0446605484,7
82391,0515135739,6
82391,0553583573,5
82392,042516098X,8
82394,8495501074,8
82397,0140007466,9
82397,0340332972,7
82397,9724222098,5
82397,9726116309,5
82398,0764517619,8
82398,1556611188,8
82398,1556611536,8
82405,0399146652,6
82407,0028608828,3
82407,0060158301,10
82407,0060923245,9
82407,0060927240,7
82407,0140864148,4
82407,0141181494,8
82407,0141302933,7
82407,0156004801,10
82407,0156011654,6
82407,0156586509,4
82407,0195154576,7
82407,0226465551,10
82407,0312201656,4
82407,0316776963,8
82407,0345413350,10
82407,0374177201,7
82407,0375404767,8
82407,0375407251,4
82407,0375410538,7
82407,0375504893,9
82407,0375701044,3
82407,0375703861,7
82407,0375714472,8
82407,0375758682,7
82407,0380717018,5
82407,0385265700,9
82407,0385315147,9
82407,0425152499,7
82407,0440212561,2
82407,0446300101,7
82407,0446400157,6
82407,044900371X,10
82407,0452277493,9
82407,0486264645,9
82407,0515120456,5
82407,0517148293,5
82407,0553268449,3
82407,0553575260,7
82407,059035342X,9
82407,0609605305,9
82407,0679424504,10
82407,0679602895,10
82407,0679738347,5
82407,067976402X,2
82407,0679775439,10
82407,068419337x,8
82407,0684834812,8
82407,0684863375,9
82407,0689814151,10
82407,0743418174,7
82407,0743422910,9
82407,0761132589,9
82407,0770426182,9
82407,0789416824,8
82407,0804113475,6
82407,0811824497,7
82407,0812968379,8
82407,0843108371,10
82407,0878464425,8
82407,0894800795,7
82407,0936184752,9
82407,0953522709,10
82407,1550548913,8
82407,1561483516,7
82407,1563920646,8
82407,1566404398,10
82407,1571310290,5
82407,1572240695,6
82407,1584651318,9
82407,1858286816,9
82407,1901289028,6
82413,1401300901,8
82414,044651652X,6
82414,0684874350,8
82416,0970632509,5
82416,097632517,5
82423,0385481969,9
82426,0385487398,8
82426,0871564300,10
82427,9024504295,5
82431,039914112X,5
82431,0446672211,5
82431,051788710X,5
82431,0671003755,8
82431,0684844729,6
82431,0684874350,10
82433,2070402738,6
82433,2290303372,7
82433,2709625377,7
82434,8809214153,10
82436,1551925702,9
82436,8478886451,8
82437,225314651X,8
82439,0618119809,10
82444,006019491X,9
82444,0062507311,8
82444,0375706771,5
82445,0316037397,6
82445,0453006566,7
82445,0553572040,4
82445,068484639X,3
82445,0684874350,7
82445,0812969812,5
82446,031666343,7
82446,0375412530,7
82458,8408361082,8
82459,84000000001,8
82464,3596154154,8
82466,3492117961,3
82466,3499158116,7
82466,3548352588,8
82472,0590459562,9
82479,068809936X,7
82481,0316284955,5
82481,0842329129,7
82483,0385334036,10
82484,0345430751,7
82485,0439319471,8
82487,0380731851,7
82487,0452281296,6
82487,0465014909,10
82487,0618260250,5
82487,0922915555,6
82488,038533656X,6
82489,014025448X,5
82491,0345384350,7
82491,0425145638,8
82491,0440213525,9
82491,0515134279,9
82491,051720780X,7
82491,0525945105,5
82493,0945260342,8
82494,0425162443,8
82497,0060002050,8
82497,0060092130,8
82497,0060507365,7
82497,0312951795,8
82497,0312970048,8
82497,0312981589,8
82497,0345380371,7
82497,0345387554,2
82497,0373218192,5
82497,0373226144,4
82497,0373244487,8
82497,0373451571,4
82497,0373484836,8
82497,0380730820,8
82497,0380789892,7
82497,0380791269,8
82497,0380808307,8
82497,0380812975,8
82497,0380814714,7
82497,0380815249,7
82497,0380818833,7
82497,0380820846,8
82497,0380897393,7
82497,0425132951,7
82497,0425150143,7
82497,0425157539,7
82497,0425182908,6
82497,0425186857,8
82497,0440211077,7
82497,0440220696,8
82497,0440226414,8
82497,0440226449,7
82497,0440234700,5
82497,0440236673,8
82497,044023722X,7
82497,0440241073,9
82497,0440241537,9
82497,0440242002,8
82497,0446301582,9
82497,0446600709,8
82497,0446606243,7
82497,0446610038,8
82497,0446611778,8
82497,0446612383,8
82497,0451197038,8
82497,0451202856,8
82497,0451409000,7
82497,0515113719,9
82497,0515119644,8
82497,0515120650,7
82497,051512298X,7
82497,0515127833,8
82497,0515130524,7
82497,0515131229,6
82497,055329170X,7
82497,0553569902,8
82497,0553571885,8
82497,0553571907,8
82497,055357230X,8
82497,0553572326,8
82497,0553578022,8
82497,0553578138,8
82497,0553579134,8
82497,0553581872,8
82497,0553581929,7
82497,0553583077,5
82497,0671023209,8
82497,0671786172,7
82497,0743410602,7
82497,0743436822,8
82497,0786000201,7
82497,0786004509,8
82497,0786889608,7
82497,0786889691,7
82497,0821738305,5
82497,0821766368,5
82497,0821770640,4
82497,0967851017,8
82497,1551660598,7
82497,1551662779,9
82497,1551664879,8
82497,1551666936,8
82497,155166738X,7
82497,1551668262,8
82497,1551668998,8
82497,1551669048,5
82497,1551669374,6
82498,0385413041,5
82498,0446516554,6
82503,0671721658,9
82510,0373108540,5
82510,0451163494,5
82510,0553563513,5
82511,0006171729,9
82511,0006478697,5
82511,0006547834,10
82511,0006552412,5
82511,006019538X,8
82511,0060955775,2
82511,0099163926,7
82511,0099245027,7
82511,0099271451,9
82511,0099894904,8
82511,0140098704,10
82511,0140271813,7
82511,0224039970,5
82511,0312242026,3
82511,0330373250,9
82511,0330392360,8
82511,0340618191,8
82511,0340767944,7
82511,034527069X,7
82511,0345366212,7
82511,034538010X,7
82511,0345426037,9
82511,0349111863,3
82511,0349113742,3
82511,0352324368,8
82511,0375401091,9
82511,0375703063,2
82511,039914210X,7
82511,0425162591,8
82511,0440213878,7
82511,0446523569,6
82511,0446605239,6
82511,044900371X,10
82511,0449910571,9
82511,0451210743,8
82511,0515110396,8
82511,0552994103,9
82511,0552994707,8
82511,0552994928,7
82511,0552998834,9
82511,0553346032,5
82511,0553568760,8
82511,0553575937,6
82511,0586072535,6
82511,0670031062,7
82511,0670703907,8
82511,0671510053,3
82511,0684872153,9
82511,0704344955,10
82511,0712678549,2
82511,0722511507,8
82511,074268177,8
82511,0747512442,8
82511,07475155X,8
82511,0747517150,5
82511,0752804790,5
82511,0752837370,8
82511,0767900383,1
82511,0802140242,10
82511,0860687139,8
82511,1576738191,3
82511,1857990595,7
82511,1860469531,5
82511,884380362X,9
82511,8845422321,6
82511,8846201264,10
82511,8871684523,6
82511,8876811494,8
82511,8877822783,10
82511,8878189871,2
82511,8881050420,9
82511,888246458X,9
